﻿key_resp.keys,key_resp.rt,trial_para,tar_shape,dis_color_condi,tar_line,cor_resp,dis_loc,tar_loc,resp.keys,resp.corr,resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,block_num,key_resp_3.keys,key_resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,"[""circle"",""red"",""vert"",""up"",[-150,0],[0,150]]",circle,red,vert,up,"[-150,0]","[0,150]",up,1,1.2729,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,28,0,28,0,1,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[106,-106],[0,-150]]",circle,red,vert,up,"[106,-106]","[0,-150]",up,1,1.3966,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,29,0,29,0,1,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[-106,106],[106,106]]",diamond,green,hori,left,"[-106,106]","[106,106]",left,1,1.5169,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,30,0,30,0,1,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[106,-106],[0,-150]]",diamond,green,vert,up,"[106,-106]","[0,-150]",up,1,0.9297,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,31,0,31,0,1,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[106,-106],[-150,0]]",diamond,red,hori,left,"[106,-106]","[-150,0]",up,0,0.7789,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,32,0,32,0,1,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[-106,106],[0,-150]]",diamond,red,hori,left,"[-106,106]","[0,-150]",left,1,1.5468,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,33,0,33,0,1,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[-106,-106],[0,-150]]",circle,red,hori,left,"[-106,-106]","[0,-150]",left,1,1.5459,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,34,0,34,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[-150,0]]",diamond,no_dis,vert,up,"[99999,99999]","[-150,0]",up,1,1.3303,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,35,0,35,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[-106,106]]",circle,no_dis,vert,up,"[99999,99999]","[-106,106]",up,1,0.9569,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,36,0,36,0,1,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[-150,0],[0,150]]",diamond,green,hori,left,"[-150,0]","[0,150]",left,1,1.1976,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,37,0,37,0,1,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[0,150],[-106,-106]]",circle,red,vert,up,"[0,150]","[-106,-106]",up,1,1.2694,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,38,0,38,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[0,150]]",circle,no_dis,vert,up,"[99999,99999]","[0,150]",up,1,1.0812,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,39,0,39,0,1,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[106,106],[0,150]]",circle,green,vert,up,"[106,106]","[0,150]",up,1,1.1718,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,40,0,40,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[-106,106]]",circle,no_dis,vert,up,"[99999,99999]","[-106,106]",up,1,0.9669,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,41,0,41,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[150,0]]",diamond,no_dis,hori,left,"[99999,99999]","[150,0]",up,0,1.7133,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,42,0,42,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[150,0],[-106,106]]",circle,green,hori,left,"[150,0]","[-106,106]",left,1,1.1671,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,43,0,43,0,1,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[-106,106],[106,-106]]",diamond,green,vert,up,"[-106,106]","[106,-106]",up,1,1.2178,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,44,0,44,0,1,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[0,-150],[106,-106]]",circle,green,vert,up,"[0,-150]","[106,-106]",up,1,1.8655,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,45,0,45,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[106,-106]]",circle,no_dis,hori,left,"[99999,99999]","[106,-106]",left,1,1.1981,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,46,0,46,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[0,150]]",diamond,no_dis,hori,left,"[99999,99999]","[0,150]",left,1,1.5344,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,47,0,47,0,1,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[150,0],[0,-150]]",circle,green,vert,up,"[150,0]","[0,-150]",up,1,1.124,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,48,0,48,0,1,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[150,0],[0,150]]",circle,red,vert,up,"[150,0]","[0,150]",left,0,0.9916,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,49,0,49,0,1,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[106,-106],[106,106]]",diamond,green,vert,up,"[106,-106]","[106,106]",up,1,1.3149,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,50,0,50,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[106,-106]]",circle,no_dis,vert,up,"[99999,99999]","[106,-106]",up,1,1.0161,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,51,0,51,0,1,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[-106,106],[0,150]]",diamond,red,vert,up,"[-106,106]","[0,150]",left,0,1.3851,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,52,0,52,0,1,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[-106,106],[106,-106]]",diamond,red,vert,up,"[-106,106]","[106,-106]",up,1,1.1861,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,53,0,53,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[106,106]]",circle,no_dis,vert,up,"[99999,99999]","[106,106]",up,1,1.1176,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,54,0,54,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[106,-106]]",diamond,no_dis,vert,up,"[99999,99999]","[106,-106]",up,1,1.57,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,55,0,55,0,1,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[-106,106],[-106,-106]]",diamond,green,vert,up,"[-106,106]","[-106,-106]",up,1,1.3414,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,56,0,56,0,1,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[150,0],[-106,-106]]",diamond,green,vert,up,"[150,0]","[-106,-106]",left,0,1.3706,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,57,0,57,0,1,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[-150,0],[0,-150]]",diamond,green,vert,up,"[-150,0]","[0,-150]",up,1,1.2343,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,58,0,58,0,1,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[-106,106],[106,106]]",diamond,red,vert,up,"[-106,106]","[106,106]",up,1,1.7228,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,59,0,59,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[0,-150]]",diamond,no_dis,hori,left,"[99999,99999]","[0,-150]",left,1,1.2354,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,60,0,60,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[-106,106]]",diamond,no_dis,hori,left,"[99999,99999]","[-106,106]",left,1,1.1593,,,,,,001,2025-03-10_17h02.04.066,SL_sali,2021.2.3,Win32,59.52380952,,,61,0,61,0,1,,,,,,,,
